"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-23","3.8"," 2338"," 2338","0.0","5.0","305.0","-8.9","-5.0","-13.3","    0","  210","  200","8.9","11.2",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-24","4.4"," 1028"," 0051","0.0","0.0","203.0","-3.3","-0.6","-6.1","    0","  250","  210","9.4","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-25","3.7"," 2311"," 1157","0.0","0.0","178.0","0.6","6.1","-5.0",,"  320","  220","7.2","9.8","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-26","6.2"," 0545"," 0642","0.5","8.0","127.0","-3.3","1.7","-8.3",,"   30","   30","10.3","13.4","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-27","3.8"," 1129"," 1040","1.5","71.0","178.0","-10.6","-6.1","-15.0","    0","  100","   60","6.3","10.7","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-28","4.5"," 1648"," 1647","0.0","0.0","178.0","-9.4","-2.8","-16.7","    0","  130","  110","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-29","1.8"," 2331"," 1638","0.0","0.0","152.0","-2.2","1.7","-6.7","    0","  330","   50","5.4","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-30","3.3"," 0902"," 1601","0.0","0.0","127.0","-1.1","1.7","-3.9","    0","   70","   60","7.2","9.8","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-01-31","1.5"," 1527"," 1527","0.0","0.0","127.0","-2.2","2.8","-7.2","    0","   70","   60","5.4","8.9","    1",,,,,,,"    1",,,"    1",,,,,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-01","2.2"," 1207"," 1207","0.0","0.0","102.0","-2.2","1.1","-5.6","    0","  110","   80","5.4","10.3","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-02","2.2"," 1450"," 1255","0.0","0.0","102.0","-3.3","2.2","-8.9","    0","  110","   90","6.3","12.5","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-03","3.3"," 1611"," 1417","0.0","0.0","76.0","-1.1","6.7","-9.4","    0","  280","  260","8.0","10.3","    1",,,,,,,"    1",,,"    1",,,,,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-04","2.5"," 1305"," 1242","0.0","0.0","76.0","2.2","10.0","-5.6","    0","  220","  240","6.3","8.0","    1",,,,,,,"    1",,,"    1",,,,,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-05","3.8"," 1633"," 1632","0.0","0.0","25.0","7.8","12.8","2.2",,"  190","  190","7.6","9.4","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-06","3.5"," 1140"," 1140","0.5","0.0","0.0","6.1","8.3","3.9","    0","  190","  190","5.8","7.2",,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-07","3.7"," 2108"," 2149","4.8","0.0","0.0","3.9","7.2","0.6","    0","   20","   40","8.0","9.8","    1",,,,,,,,,,"    1","    1",,"    1",,,"    1",,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-08","4.9"," 0622"," 0932","0.0","0.0","0.0","-1.7","0.6","-3.9","    0","   20","   10","8.0","12.5",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-09","4.2"," 2157"," 2211","0.3","10.0","0.0","-2.2","-0.6","-4.4","    0","  330","  330","6.7","7.6","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-10","4.4"," 0919"," 0652","0.0","0.0","0.0","-2.8","0.0","-5.6","    0","  320","  340","7.6","10.3",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-11","5.0"," 1423"," 1422","0.3","3.0","0.0","0.6","5.6","-5.0","    0","  290","  300","8.0","10.3","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-12","3.0"," 0100"," 0059","0.0","0.0","0.0","5.6","10.6","0.6","    0","  260","  250","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-13","6.0"," 1417"," 1414","15.2","0.0","0.0","3.3","5.0","1.7","    0","  120","  120","10.7","13.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-14","5.7"," 1307"," 1307","4.1","0.0","0.0","6.1","9.4","2.8","    0","  280","  280","11.6","14.3","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-15","2.2"," 2216"," 1306","6.6","0.0","0.0","3.3","5.6","0.6","    0","  340","   30","7.2","10.3","    1",,"    1",,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-16","5.4"," 1650"," 1648","0.0","0.0","0.0","-1.1","0.6","-3.3","    0","  270","  280","10.7","13.4",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-17","6.6"," 1045"," 1044","0.0","0.0","0.0","-5.6","-2.8","-8.3","    0","  310","  320","13.0","15.6",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-18","3.5"," 0125"," 0124","0.0","0.0","0.0","-7.2","-3.3","-11.7","    0","  350","  360","7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-19","3.8"," 2209"," 2208","0.0","0.0","0.0","0.0","5.0","-5.6","    0","  180","  180","6.7","8.0",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-20","4.5"," 0842"," 0847","10.7","25.0","25.0","1.1","2.8","-0.6","    0","  150","  150","9.4","10.7","    1",,,"    1",,,,,,,"    1","    1",,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-21","3.6"," 0118"," 0059","0.0","0.0","0.0","1.7","2.2","0.6","    0","  310","  310","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-22","3.1"," 1332"," 1331","0.0","3.0","0.0","-1.7","2.2","-6.1",,"  290","  300","7.6","9.4","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-23","2.3"," 1151"," 1829","0.0","0.0","0.0","-2.2","2.2","-6.7",,"  280","   60","5.8","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-24","2.1"," 1350"," 1402","0.0","0.0","0.0","0.0","2.2","-2.8",,"   20","   40","5.4","8.9",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-25","3.4"," 2144"," 2004","0.0","0.0","0.0","1.1","5.0","-2.8",,"   50","   60","6.3","10.7",,,,,,,,"    1",,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-26","4.1"," 1647"," 1328","0.0","0.0","0.0","-1.7","0.6","-3.9",,"   60","   70","6.7","10.3",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-27","4.2"," 1119"," 0246","5.1","0.0","0.0","0.6","4.4","-3.3",,"  140","   90","6.7","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-02-28","5.4"," 1140"," 2349","8.1","28.0","0.0","-0.6","1.7","-3.3",,"  310","  320","8.9","9.8","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-01","7.3"," 1149"," 1148","0.0","3.0","25.0","-5.0","-2.8","-7.2",,"  320","  320","11.6","15.6",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-02","4.8"," 0931"," 1001","0.0","0.0","25.0","-6.7","-2.8","-10.6",,"  330","  340","8.9","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-03","2.0"," 1532"," 1630","0.0","0.0","0.0","-4.4","1.1","-10.0",,"  260","  230","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-04","2.2"," 1443"," 1946","0.8","0.0","0.0","0.0","6.7","-6.7",,"  200","   70","6.3","8.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-05","3.9"," 0518"," 1116","0.0","0.0","0.0","3.3","5.0","1.7",,"   20","  330","6.7","9.8","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-06","6.6"," 2331"," 2330","0.0","0.0","0.0","10.0","17.8","1.7",,"  220","  230","10.7","16.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-07","7.2"," 0921"," 0243","0.5","0.0","0.0","5.6","13.9","-2.8",,"  280","  220","12.5","15.6",,,"    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-08","4.6"," 1332"," 0720","0.0","0.0","0.0","-4.4","-1.1","-7.8",,"  340","   10","8.0","12.5",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-09","4.3"," 1617"," 1513","0.0","0.0","0.0","-4.4","-1.1","-7.8",,"  330","  320","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-10","4.7"," 2342"," 2341","4.3","38.0","0.0","-1.7","2.8","-6.7",,"  340","  330","9.8","11.2","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,"    1",,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-11","6.3"," 2205"," 2030","1.3","15.0","25.0","-1.1","1.7","-3.9",,"  270","  240","10.7","14.3","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-12","5.7"," 0036"," 0035","0.0","0.0","25.0","-3.3","1.1","-7.8",,"  320","  330","12.5","15.6","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-13","2.6"," 1225"," 1238","0.0","0.0","0.0","-5.0","0.6","-10.6",,"  300","  300","5.8","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-14","2.5"," 2137"," 2136","0.0","0.0","0.0","-1.7","2.2","-6.1",,"  290","  290","5.4","6.3",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-15","4.0"," 1104"," 1103","0.0","0.0","0.0","-0.6","5.0","-6.1",,"  270","  270","8.9","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-16","4.2"," 1410"," 1608","0.0","0.0","0.0","2.8","10.0","-4.4",,"  280","  280","9.4","11.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-17","3.7"," 1941"," 2221","1.5","15.0","25.0","0.0","1.7","-1.7",,"   70","   70","7.6","10.3","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-18","4.6"," 0312"," 1719","0.5","0.0","0.0","3.9","6.7","0.6",,"   90","   80","8.9","12.5","    1",,,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-19","5.0"," 1305"," 1709","2.8","0.0","0.0","5.6","10.6","0.6",,"  290","  360","8.0","10.7","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-20","4.2"," 0738"," 1803","0.0","0.0","0.0","1.1","5.0","-2.8",,"  340","   50","7.2","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-21","4.1"," 1507"," 1550","0.0","0.0","0.0","0.0","3.3","-3.3",,"   60","   50","7.2","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-22","6.6"," 1809"," 1809","0.5","0.0","0.0","2.8","5.6","-0.6",,"   40","   30","11.2","13.9",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-23","6.3"," 1254"," 1314","2.5","8.0","0.0","1.1","4.4","-2.8",,"   40","   50","9.8","11.6","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-24","2.1"," 2232"," 2247","2.3","0.0","0.0","2.2","10.0","-5.6",,"   20","   70","5.4","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,"    1",,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-25","5.3"," 0659"," 1343","4.8","3.0","0.0","2.2","3.9","0.6",,"   70","   40","9.4","14.3","    1","    1",,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-26","2.7"," 0049"," 1627","0.0","0.0","0.0","2.8","6.7","-1.1",,"   20","   70","5.4","9.4",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-27","2.0"," 1443"," 1324","0.0","0.0","0.0","3.3","9.4","-3.3",,"  110","   70","6.3","10.7","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-28","2.5"," 1630"," 1302","0.0","0.0","0.0","6.7","15.6","-2.8",,"  100","   20","6.3","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-29","5.1"," 1603"," 1602","0.0","0.0","0.0","11.1","21.7","0.6",,"  170","  160","10.7","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-30","6.7"," 1711"," 1710","15.7","0.0","0.0","18.9","25.0","12.2",,"  260","  260","13.4","18.3",,,"    1",,,,,,,,,,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-03-31","6.7"," 1230"," 1033","0.0","0.0","0.0","9.4","15.0","3.9",,"  280","  260","13.0","17.0","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-01","3.6"," 1555"," 1555","3.8","0.0","0.0","7.2","13.3","1.1",,"  320","  320","11.6","14.3","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-02","4.7"," 1259"," 1244","0.8","0.0","0.0","6.1","13.3","-1.1",,"  350","  340","10.3","12.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-03","3.0"," 1600"," 1607","0.0","0.0","0.0","8.9","17.8","-0.6",,"  100","   70","6.7","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-04","3.6"," 2125"," 2125","0.0","0.0","0.0","11.1","20.0","2.2",,"  100","   90","6.3","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-05","4.8"," 1619"," 1653","0.0","0.0","0.0","16.7","24.4","8.3",,"  200","  210","9.4","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-06","3.6"," 2339"," 1229","0.5","0.0","0.0","17.2","26.7","7.2",,"   30","  200","8.0","11.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-07","7.4"," 0748"," 0747","0.3","0.0","0.0","8.9","12.2","5.0",,"   20","   10","13.4","17.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-08","3.4"," 1349"," 1202","0.0","0.0","0.0","9.4","16.1","2.2",,"   80","   40","7.2","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-09","3.4"," 1538"," 1441","0.0","0.0","0.0","11.1","20.0","1.7",,"  100","   60","6.7","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-10","4.1"," 2339"," 1719","0.0","0.0","0.0","16.7","26.1","6.7",,"  110","   70","9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-11","7.6"," 2148"," 1815","0.0","0.0","0.0","18.3","24.4","11.7",,"  130","  110","13.0","15.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-12","5.5"," 0251"," 1232","16.0","0.0","0.0","8.9","12.2","5.6",,"  100","   90","9.4","11.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-13","6.8"," 1405"," 1408","0.0","0.0","0.0","8.3","12.2","3.9",,"   20","   20","12.5","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-14","3.9"," 1650"," 1151","0.0","0.0","0.0","8.9","17.2","-0.6",,"   20","   60","7.2","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-15","2.6"," 1433"," 1352","0.0","0.0","0.0","8.9","17.2","0.6",,"  100","   60","6.7","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-16","2.2"," 1649"," 1648","0.0","0.0","0.0","13.3","23.3","2.8",,"  200","  220","6.7","8.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-17","3.0"," 1542"," 1726","0.5","0.0","0.0","16.7","24.4","8.3",,"   70","   70","6.3","9.4",,,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-18","2.4"," 1338"," 1452","0.0","0.0","0.0","17.8","28.3","7.2",,"  220","  240","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-19","5.3"," 2211"," 2145","0.0","0.0","0.0","21.7","27.2","15.6",,"  210","  200","9.4","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-20","6.7"," 1515"," 1603","0.0","0.0","0.0","13.9","21.1","6.1",,"   20","   40","11.2","16.1",,,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-21","4.8"," 1050"," 0934","0.0","0.0","0.0","10.0","13.9","5.6",,"   70","   60","8.0","11.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-22","6.5"," 2024"," 2023","17.0","0.0","0.0","5.6","7.8","3.3",,"   10","   10","13.4","16.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-23","7.0"," 0621"," 0620","0.0","0.0","0.0","3.9","5.6","1.7",,"  360","   20","11.2","14.8",,,,,,,,,,,,,,,,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-24","6.9"," 1703"," 1714","0.0","0.0","0.0","6.7","12.2","0.6",,"  320","  310","11.6","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-25","6.2"," 2010"," 1936","0.0","0.0","0.0","11.7","19.4","3.9",,"  260","  220","11.2","16.1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-26","5.1"," 1635"," 1144","0.0","0.0","0.0","10.0","13.9","6.1",,"  300","  280","9.4","11.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-27","5.8"," 1704"," 1703","0.0","0.0","0.0","8.9","12.8","4.4",,"  270","  270","10.7","13.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-28","3.6"," 0214"," 1535","0.0","0.0","0.0","8.9","13.9","3.3",,"  330","   70","7.2","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-29","3.3"," 1524"," 1504","0.0","0.0","0.0","7.8","11.7","3.9",,"   80","   70","6.3","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-04-30","3.7"," 1646"," 1655","0.0","0.0","0.0","7.8","14.4","1.1",,"  280","  280","9.8","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-01","5.3"," 1722"," 1719","0.0","0.0","0.0","5.6","9.4","1.7",,"  270","  280","10.7","13.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-02","5.2"," 1427"," 1430","0.0","0.0","0.0","4.4","6.7","1.7",,"  270","  280","8.0","9.8",,,,"    1",,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-03","3.8"," 1240"," 1218","0.0","0.0","0.0","6.1","11.1","0.6",,"  320","  300","8.0","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-04","3.1"," 1819"," 1818","0.0","0.0","0.0","8.9","16.7","0.6",,"  100","  100","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-05","3.9"," 1738"," 1737","0.0","0.0","0.0","12.2","21.1","3.3",,"  130","  120","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-06","4.1"," 1241"," 1225","0.8","0.0","0.0","17.2","24.4","10.0",,"  230","  260","8.9","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-07","3.4"," 1811"," 1311","0.0","0.0","0.0","11.7","15.6","7.2",,"   60","   60","5.8","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-08","3.6"," 1631"," 1555","0.0","0.0","0.0","17.8","29.4","6.1",,"  170","  160","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-09","5.1"," 1334"," 1404","3.8","0.0","0.0","21.1","25.0","16.7",,"  180","  180","11.2","14.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-10","4.8"," 1325"," 1426","0.0","0.0","0.0","21.7","27.8","15.6",,"  280","  250","10.3","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-11","7.1"," 1842"," 1318","7.6","0.0","0.0","12.2","17.8","6.1",,"   20","   20","12.5","15.6","    1",,"    1","    1","    1",,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2005-05-12","7.0"," 2305"," 2133","1.8","0.0","0.0","9.4","12.8","5.6",,"  130","  140","10.7","13.9",,,,,,,,,,,,,,"    1",,,,,,,
